id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,snap_CA
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1498,0,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1498,14,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1498,27,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1498,29,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1498,42,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1498,29,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1498,15,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1498,11,2015-03-06,11505,Friday,7,3,2015,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1499,15,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1499,25,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1499,0,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1499,71,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1499,46,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1499,31,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1499,45,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1499,22,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1499,34,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1499,6,2015-03-07,11506,Saturday,1,3,2015,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1500,36,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1500,21,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1500,0,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1500,82,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1500,74,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1500,19,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1500,58,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1500,54,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1500,36,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1500,12,2015-03-08,11506,Sunday,2,3,2015,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1501,25,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1501,20,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1501,0,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1501,0,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1501,43,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1501,23,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1501,42,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1501,38,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1501,27,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1501,11,2015-03-09,11506,Monday,3,3,2015,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1502,20,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1502,21,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1502,0,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1502,0,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1502,31,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1502,21,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1502,36,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1502,34,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1502,13,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1502,24,2015-03-10,11506,Tuesday,4,3,2015,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1503,16,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1503,7,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1503,0,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1503,7,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1503,26,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1503,13,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1503,41,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1503,21,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1503,17,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1503,20,2015-03-11,11506,Wednesday,5,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1504,6,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1504,13,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1504,73,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1504,0,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1504,31,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1504,9,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1504,40,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1504,26,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1504,25,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1504,7,2015-03-12,11506,Thursday,6,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1505,10,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1505,20,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1505,61,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1505,60,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1505,40,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1505,27,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1505,47,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1505,24,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1505,28,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1505,10,2015-03-13,11506,Friday,7,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1506,0,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1506,15,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1506,97,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1506,52,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1506,80,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1506,41,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1506,67,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1506,24,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1506,54,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1506,22,2015-03-14,11507,Saturday,1,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1507,23,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1507,20,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1507,85,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1507,0,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1507,89,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1507,27,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1507,53,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1507,42,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1507,58,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1507,0,2015-03-15,11507,Sunday,2,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1508,20,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1508,14,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1508,55,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1508,0,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1508,32,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1508,19,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1508,20,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1508,16,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1508,24,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1508,17,2015-03-16,11507,Monday,3,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1509,11,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1509,14,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1509,50,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1509,0,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1509,30,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1509,21,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1509,42,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1509,14,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1509,28,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1509,14,2015-03-17,11507,Tuesday,4,3,2015,StPatricksDay,Cultural,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1510,11,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1510,13,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1510,27,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1510,59,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1510,36,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1510,16,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1510,32,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1510,12,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1510,22,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1510,13,2015-03-18,11507,Wednesday,5,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1511,4,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1511,11,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1511,55,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1511,1,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1511,27,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1511,22,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1511,30,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1511,18,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1511,18,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1511,11,2015-03-19,11507,Thursday,6,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1512,17,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1512,10,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1512,95,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1512,45,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1512,51,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1512,34,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1512,39,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1512,25,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1512,32,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1512,8,2015-03-20,11507,Friday,7,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1513,18,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1513,14,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1513,113,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1513,79,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1513,44,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1513,28,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1513,45,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1513,25,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1513,35,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1513,17,2015-03-21,11508,Saturday,1,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1514,18,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1514,13,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1514,81,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1514,63,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1514,67,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1514,16,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1514,52,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_1514,27,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_1514,40,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_1514,9,2015-03-22,11508,Sunday,2,3,2015,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_1515,18,2015-03-23,11508,Monday,3,3,2015,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_1515,10,2015-03-23,11508,Monday,3,3,2015,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_1515,38,2015-03-23,11508,Monday,3,3,2015,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_1515,5,2015-03-23,11508,Monday,3,3,2015,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_1515,22,2015-03-23,11508,Monday,3,3,2015,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_1515,14,2015-03-23,11508,Monday,3,3,2015,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_1515,38,2015-03-23,11508,Monday,3,3,2015,,,0
