date,cat_id,sales,snap_CA
2013-02-15,HOBBIES,614,0
2013-02-15,HOUSEHOLD,742,0
2013-02-16,FOODS,3350,0
2013-02-16,HOBBIES,636,0
2013-02-16,HOUSEHOLD,945,0
2013-02-17,FOODS,3282,0
2013-02-17,HOBBIES,494,0
2013-02-17,HOUSEHOLD,1108,0
2013-02-18,FOODS,2591,0
2013-02-18,HOBBIES,441,0
2013-02-18,HOUSEHOLD,915,0
2013-02-19,FOODS,1989,0
2013-02-19,HOBBIES,369,0
2013-02-19,HOUSEHOLD,509,0
2013-02-20,FOODS,2286,0
2013-02-20,HOBBIES,446,0
2013-02-20,HOUSEHOLD,500,0
2013-02-21,FOODS,2309,0
2013-02-21,HOBBIES,444,0
2013-02-21,HOUSEHOLD,655,0
2013-02-22,FOODS,2790,0
2013-02-22,HOBBIES,540,0
2013-02-22,HOUSEHOLD,768,0
2013-02-23,FOODS,3208,0
2013-02-23,HOBBIES,618,0
2013-02-23,HOUSEHOLD,1009,0
2013-02-24,FOODS,3229,0
2013-02-24,HOBBIES,521,0
2013-02-24,HOUSEHOLD,961,0
2013-02-25,FOODS,2261,0
2013-02-25,HOBBIES,531,0
2013-02-25,HOUSEHOLD,624,0
2013-02-26,FOODS,2026,0
2013-02-26,HOBBIES,336,0
2013-02-26,HOUSEHOLD,488,0
2013-02-27,FOODS,2036,0
2013-02-27,HOBBIES,412,0
2013-02-27,HOUSEHOLD,505,0
2013-02-28,FOODS,2105,0
2013-02-28,HOBBIES,416,0
2013-02-28,HOUSEHOLD,603,0
2013-03-01,FOODS,2699,1
2013-03-01,HOBBIES,573,1
2013-03-01,HOUSEHOLD,819,1
2013-03-02,FOODS,3680,1
2013-03-02,HOBBIES,695,1
2013-03-02,HOUSEHOLD,1093,1
2013-03-03,FOODS,4006,1
2013-03-03,HOBBIES,451,1
2013-03-03,HOUSEHOLD,1063,1
2013-03-04,FOODS,2656,1
2013-03-04,HOBBIES,377,1
2013-03-04,HOUSEHOLD,645,1
2013-03-05,FOODS,2328,1
2013-03-05,HOBBIES,282,1
2013-03-05,HOUSEHOLD,572,1
2013-03-06,FOODS,2456,1
2013-03-06,HOBBIES,224,1
2013-03-06,HOUSEHOLD,508,1
2013-03-07,FOODS,2324,1
2013-03-07,HOBBIES,206,1
2013-03-07,HOUSEHOLD,540,1
2013-03-08,FOODS,2978,1
2013-03-08,HOBBIES,305,1
2013-03-08,HOUSEHOLD,660,1
2013-03-09,FOODS,3621,1
2013-03-09,HOBBIES,466,1
2013-03-09,HOUSEHOLD,911,1
2013-03-10,FOODS,3479,1
2013-03-10,HOBBIES,513,1
2013-03-10,HOUSEHOLD,911,1
2013-03-11,FOODS,2529,0
2013-03-11,HOBBIES,413,0
2013-03-11,HOUSEHOLD,696,0
2013-03-12,FOODS,2149,0
2013-03-12,HOBBIES,326,0
2013-03-12,HOUSEHOLD,610,0
2013-03-13,FOODS,1985,0
2013-03-13,HOBBIES,385,0
2013-03-13,HOUSEHOLD,538,0
2013-03-14,FOODS,2163,0
2013-03-14,HOBBIES,434,0
2013-03-14,HOUSEHOLD,617,0
2013-03-15,FOODS,2758,0
2013-03-15,HOBBIES,509,0
2013-03-15,HOUSEHOLD,691,0
2013-03-16,FOODS,3378,0
2013-03-16,HOBBIES,569,0
2013-03-16,HOUSEHOLD,1027,0
2013-03-17,FOODS,3282,0
2013-03-17,HOBBIES,556,0
2013-03-17,HOUSEHOLD,1051,0
2013-03-18,FOODS,2025,0
2013-03-18,HOBBIES,322,0
2013-03-18,HOUSEHOLD,686,0
2013-03-19,FOODS,1984,0
2013-03-19,HOBBIES,469,0
2013-03-19,HOUSEHOLD,497,0
2013-03-20,FOODS,2234,0
2013-03-20,HOBBIES,389,0
2013-03-20,HOUSEHOLD,592,0
2013-03-21,FOODS,2146,0
2013-03-21,HOBBIES,424,0
2013-03-21,HOUSEHOLD,618,0
2013-03-22,FOODS,2789,0
2013-03-22,HOBBIES,477,0
2013-03-22,HOUSEHOLD,801,0
2013-03-23,FOODS,3228,0
2013-03-23,HOBBIES,576,0
2013-03-23,HOUSEHOLD,920,0
2013-03-24,FOODS,3280,0
2013-03-24,HOBBIES,395,0
2013-03-24,HOUSEHOLD,1118,0
2013-03-25,FOODS,2346,0
2013-03-25,HOBBIES,316,0
2013-03-25,HOUSEHOLD,704,0
2013-03-26,FOODS,2192,0
2013-03-26,HOBBIES,221,0
2013-03-26,HOUSEHOLD,697,0
2013-03-27,FOODS,2083,0
2013-03-27,HOBBIES,266,0
2013-03-27,HOUSEHOLD,624,0
2013-03-28,FOODS,2661,0
2013-03-28,HOBBIES,291,0
2013-03-28,HOUSEHOLD,693,0
2013-03-29,FOODS,3274,0
2013-03-29,HOBBIES,375,0
2013-03-29,HOUSEHOLD,819,0
2013-03-30,FOODS,4414,0
2013-03-30,HOBBIES,465,0
2013-03-30,HOUSEHOLD,1099,0
2013-03-31,FOODS,3191,0
2013-03-31,HOBBIES,343,0
2013-03-31,HOUSEHOLD,745,0
2013-04-01,FOODS,2301,1
2013-04-01,HOBBIES,500,1
2013-04-01,HOUSEHOLD,744,1
2013-04-02,FOODS,2495,1
2013-04-02,HOBBIES,501,1
2013-04-02,HOUSEHOLD,679,1
2013-04-03,FOODS,2596,1
2013-04-03,HOBBIES,545,1
2013-04-03,HOUSEHOLD,783,1
2013-04-04,FOODS,2602,1
2013-04-04,HOBBIES,612,1
2013-04-04,HOUSEHOLD,724,1
2013-04-05,FOODS,2992,1
2013-04-05,HOBBIES,580,1
2013-04-05,HOUSEHOLD,816,1
2013-04-06,FOODS,3672,1
2013-04-06,HOBBIES,658,1
2013-04-06,HOUSEHOLD,1055,1
2013-04-07,FOODS,3852,1
2013-04-07,HOBBIES,569,1
2013-04-07,HOUSEHOLD,1262,1
2013-04-08,FOODS,2620,1
2013-04-08,HOBBIES,409,1
2013-04-08,HOUSEHOLD,872,1
2013-04-09,FOODS,2550,1
2013-04-09,HOBBIES,475,1
2013-04-09,HOUSEHOLD,784,1
2013-04-10,FOODS,2611,1
2013-04-10,HOBBIES,401,1
2013-04-10,HOUSEHOLD,641,1
2013-04-11,FOODS,2513,0
2013-04-11,HOBBIES,382,0
2013-04-11,HOUSEHOLD,746,0
2013-04-12,FOODS,2576,0
2013-04-12,HOBBIES,525,0
2013-04-12,HOUSEHOLD,724,0
2013-04-13,FOODS,3255,0
2013-04-13,HOBBIES,502,0
2013-04-13,HOUSEHOLD,980,0
2013-04-14,FOODS,3214,0
2013-04-14,HOBBIES,685,0
2013-04-14,HOUSEHOLD,1173,0
2013-04-15,FOODS,2310,0
2013-04-15,HOBBIES,346,0
2013-04-15,HOUSEHOLD,772,0
2013-04-16,FOODS,1946,0
2013-04-16,HOBBIES,474,0
2013-04-16,HOUSEHOLD,596,0
2013-04-17,FOODS,2128,0
2013-04-17,HOBBIES,371,0
2013-04-17,HOUSEHOLD,580,0
2013-04-18,FOODS,2013,0
2013-04-18,HOBBIES,438,0
2013-04-18,HOUSEHOLD,600,0
2013-04-19,FOODS,2680,0
2013-04-19,HOBBIES,460,0
2013-04-19,HOUSEHOLD,747,0
2013-04-20,FOODS,3333,0
2013-04-20,HOBBIES,608,0
2013-04-20,HOUSEHOLD,982,0
2013-04-21,FOODS,3406,0
2013-04-21,HOBBIES,552,0
2013-04-21,HOUSEHOLD,1073,0
2013-04-22,FOODS,2417,0
2013-04-22,HOBBIES,488,0
2013-04-22,HOUSEHOLD,720,0
2013-04-23,FOODS,1956,0
2013-04-23,HOBBIES,512,0
2013-04-23,HOUSEHOLD,569,0
2013-04-24,FOODS,2115,0
2013-04-24,HOBBIES,348,0
2013-04-24,HOUSEHOLD,610,0
2013-04-25,FOODS,2126,0
2013-04-25,HOBBIES,442,0
2013-04-25,HOUSEHOLD,626,0
2013-04-26,FOODS,2506,0
2013-04-26,HOBBIES,559,0
2013-04-26,HOUSEHOLD,778,0
2013-04-27,FOODS,3073,0
2013-04-27,HOBBIES,666,0
2013-04-27,HOUSEHOLD,926,0
2013-04-28,FOODS,3319,0
2013-04-28,HOBBIES,367,0
2013-04-28,HOUSEHOLD,1037,0
2013-04-29,FOODS,2472,0
2013-04-29,HOBBIES,223,0
2013-04-29,HOUSEHOLD,643,0
2013-04-30,FOODS,2284,0
2013-04-30,HOBBIES,341,0
2013-04-30,HOUSEHOLD,651,0
2013-05-01,FOODS,2351,1
2013-05-01,HOBBIES,361,1
2013-05-01,HOUSEHOLD,744,1
2013-05-02,FOODS,2618,1
2013-05-02,HOBBIES,288,1
2013-05-02,HOUSEHOLD,698,1
2013-05-03,FOODS,3287,1
2013-05-03,HOBBIES,298,1
2013-05-03,HOUSEHOLD,870,1
2013-05-04,FOODS,3831,1
2013-05-04,HOBBIES,368,1
2013-05-04,HOUSEHOLD,1026,1
2013-05-05,FOODS,3792,1
2013-05-05,HOBBIES,474,1
2013-05-05,HOUSEHOLD,1238,1
2013-05-06,FOODS,3075,1
2013-05-06,HOBBIES,351,1
2013-05-06,HOUSEHOLD,831,1
2013-05-07,FOODS,2636,1
2013-05-07,HOBBIES,341,1
2013-05-07,HOUSEHOLD,668,1
2013-05-08,FOODS,2426,1
2013-05-08,HOBBIES,405,1
2013-05-08,HOUSEHOLD,711,1
2013-05-09,FOODS,2629,1
2013-05-09,HOBBIES,373,1
2013-05-09,HOUSEHOLD,631,1
2013-05-10,FOODS,3017,1
2013-05-10,HOBBIES,503,1
2013-05-10,HOUSEHOLD,772,1
2013-05-11,FOODS,4200,0
2013-05-11,HOBBIES,731,0
2013-05-11,HOUSEHOLD,1110,0
2013-05-12,FOODS,3265,0
2013-05-12,HOBBIES,357,0
2013-05-12,HOUSEHOLD,864,0
2013-05-13,FOODS,2591,0
2013-05-13,HOBBIES,366,0
2013-05-13,HOUSEHOLD,834,0
2013-05-14,FOODS,2359,0
2013-05-14,HOBBIES,428,0
2013-05-14,HOUSEHOLD,777,0
2013-05-15,FOODS,2360,0
2013-05-15,HOBBIES,415,0
2013-05-15,HOUSEHOLD,717,0
2013-05-16,FOODS,2549,0
2013-05-16,HOBBIES,401,0
2013-05-16,HOUSEHOLD,751,0
2013-05-17,FOODS,2835,0
2013-05-17,HOBBIES,482,0
2013-05-17,HOUSEHOLD,809,0
2013-05-18,FOODS,3162,0
2013-05-18,HOBBIES,565,0
2013-05-18,HOUSEHOLD,1019,0
2013-05-19,FOODS,3774,0
2013-05-19,HOBBIES,531,0
2013-05-19,HOUSEHOLD,1165,0
2013-05-20,FOODS,2657,0
2013-05-20,HOBBIES,575,0
2013-05-20,HOUSEHOLD,831,0
2013-05-21,FOODS,2451,0
2013-05-21,HOBBIES,462,0
2013-05-21,HOUSEHOLD,713,0
2013-05-22,FOODS,2269,0
2013-05-22,HOBBIES,524,0
2013-05-22,HOUSEHOLD,680,0
2013-05-23,FOODS,2466,0
2013-05-23,HOBBIES,431,0
2013-05-23,HOUSEHOLD,683,0
2013-05-24,FOODS,3010,0
2013-05-24,HOBBIES,534,0
2013-05-24,HOUSEHOLD,846,0
2013-05-25,FOODS,3182,0
2013-05-25,HOBBIES,610,0
2013-05-25,HOUSEHOLD,974,0
2013-05-26,FOODS,2976,0
2013-05-26,HOBBIES,537,0
2013-05-26,HOUSEHOLD,903,0
2013-05-27,FOODS,2985,0
2013-05-27,HOBBIES,481,0
2013-05-27,HOUSEHOLD,924,0
2013-05-28,FOODS,2300,0
2013-05-28,HOBBIES,507,0
2013-05-28,HOUSEHOLD,768,0
2013-05-29,FOODS,2110,0
2013-05-29,HOBBIES,344,0
2013-05-29,HOUSEHOLD,650,0
2013-05-30,FOODS,2321,0
2013-05-30,HOBBIES,438,0
2013-05-30,HOUSEHOLD,680,0
2013-05-31,FOODS,3095,0
2013-05-31,HOBBIES,470,0
2013-05-31,HOUSEHOLD,828,0
2013-06-01,FOODS,3856,1
2013-06-01,HOBBIES,657,1
2013-06-01,HOUSEHOLD,1141,1
2013-06-02,FOODS,3982,1
2013-06-02,HOBBIES,705,1
2013-06-02,HOUSEHOLD,1300,1
2013-06-03,FOODS,2966,1
2013-06-03,HOBBIES,656,1
2013-06-03,HOUSEHOLD,980,1
2013-06-04,FOODS,2694,1
2013-06-04,HOBBIES,388,1
2013-06-04,HOUSEHOLD,775,1
2013-06-05,FOODS,2842,1
2013-06-05,HOBBIES,623,1
2013-06-05,HOUSEHOLD,709,1
2013-06-06,FOODS,2120,1
2013-06-06,HOBBIES,396,1
2013-06-06,HOUSEHOLD,532,1
2013-06-07,FOODS,3358,1
2013-06-07,HOBBIES,587,1
2013-06-07,HOUSEHOLD,838,1
2013-06-08,FOODS,4011,1
2013-06-08,HOBBIES,581,1
2013-06-08,HOUSEHOLD,1122,1
2013-06-09,FOODS,4186,1
2013-06-09,HOBBIES,670,1
2013-06-09,HOUSEHOLD,1235,1
2013-06-10,FOODS,3336,1
2013-06-10,HOBBIES,516,1
2013-06-10,HOUSEHOLD,820,1
2013-06-11,FOODS,2612,0
2013-06-11,HOBBIES,463,0
2013-06-11,HOUSEHOLD,784,0
2013-06-12,FOODS,2649,0
2013-06-12,HOBBIES,489,0
2013-06-12,HOUSEHOLD,627,0
2013-06-13,FOODS,2738,0
2013-06-13,HOBBIES,470,0
2013-06-13,HOUSEHOLD,702,0
2013-06-14,FOODS,3523,0
2013-06-14,HOBBIES,458,0
2013-06-14,HOUSEHOLD,801,0
2013-06-15,FOODS,3936,0
2013-06-15,HOBBIES,603,0
2013-06-15,HOUSEHOLD,987,0
2013-06-16,FOODS,3373,0
2013-06-16,HOBBIES,461,0
2013-06-16,HOUSEHOLD,884,0
2013-06-17,FOODS,2624,0
2013-06-17,HOBBIES,504,0
2013-06-17,HOUSEHOLD,688,0
2013-06-18,FOODS,2530,0
2013-06-18,HOBBIES,495,0
2013-06-18,HOUSEHOLD,747,0
2013-06-19,FOODS,2246,0
2013-06-19,HOBBIES,379,0
2013-06-19,HOUSEHOLD,725,0
2013-06-20,FOODS,2567,0
2013-06-20,HOBBIES,434,0
2013-06-20,HOUSEHOLD,769,0
2013-06-21,FOODS,3308,0
2013-06-21,HOBBIES,629,0
2013-06-21,HOUSEHOLD,933,0
2013-06-22,FOODS,3766,0
2013-06-22,HOBBIES,495,0
2013-06-22,HOUSEHOLD,952,0
2013-06-23,FOODS,3790,0
2013-06-23,HOBBIES,571,0
2013-06-23,HOUSEHOLD,1144,0
2013-06-24,FOODS,2659,0
2013-06-24,HOBBIES,499,0
2013-06-24,HOUSEHOLD,827,0
2013-06-25,FOODS,2298,0
2013-06-25,HOBBIES,558,0
2013-06-25,HOUSEHOLD,785,0
2013-06-26,FOODS,2637,0
2013-06-26,HOBBIES,408,0
2013-06-26,HOUSEHOLD,674,0
2013-06-27,FOODS,2610,0
2013-06-27,HOBBIES,367,0
2013-06-27,HOUSEHOLD,658,0
2013-06-28,FOODS,3651,0
2013-06-28,HOBBIES,432,0
2013-06-28,HOUSEHOLD,812,0
2013-06-29,FOODS,4075,0
2013-06-29,HOBBIES,399,0
2013-06-29,HOUSEHOLD,1011,0
2013-06-30,FOODS,4077,0
2013-06-30,HOBBIES,575,0
2013-06-30,HOUSEHOLD,1130,0
2013-07-01,FOODS,3672,1
2013-07-01,HOBBIES,516,1
2013-07-01,HOUSEHOLD,864,1
2013-07-02,FOODS,3559,1
2013-07-02,HOBBIES,366,1
2013-07-02,HOUSEHOLD,820,1
2013-07-03,FOODS,3874,1
2013-07-03,HOBBIES,565,1
2013-07-03,HOUSEHOLD,856,1
2013-07-04,FOODS,3504,1
2013-07-04,HOBBIES,455,1
2013-07-04,HOUSEHOLD,648,1
2013-07-05,FOODS,3799,1
2013-07-05,HOBBIES,476,1
2013-07-05,HOUSEHOLD,829,1
2013-07-06,FOODS,3445,1
2013-07-06,HOBBIES,484,1
2013-07-06,HOUSEHOLD,924,1
2013-07-07,FOODS,4336,1
2013-07-07,HOBBIES,554,1
2013-07-07,HOUSEHOLD,1175,1
2013-07-08,FOODS,3254,1
2013-07-08,HOBBIES,386,1
2013-07-08,HOUSEHOLD,790,1
2013-07-09,FOODS,3081,1
2013-07-09,HOBBIES,350,1
2013-07-09,HOUSEHOLD,745,1
2013-07-10,FOODS,3125,1
2013-07-10,HOBBIES,330,1
2013-07-10,HOUSEHOLD,728,1
2013-07-11,FOODS,2888,0
2013-07-11,HOBBIES,395,0
2013-07-11,HOUSEHOLD,693,0
2013-07-12,FOODS,3376,0
2013-07-12,HOBBIES,543,0
2013-07-12,HOUSEHOLD,991,0
2013-07-13,FOODS,3725,0
2013-07-13,HOBBIES,510,0
2013-07-13,HOUSEHOLD,1040,0
2013-07-14,FOODS,4179,0
2013-07-14,HOBBIES,694,0
2013-07-14,HOUSEHOLD,1164,0
2013-07-15,FOODS,2888,0
2013-07-15,HOBBIES,409,0
2013-07-15,HOUSEHOLD,819,0
2013-07-16,FOODS,2719,0
2013-07-16,HOBBIES,438,0
2013-07-16,HOUSEHOLD,694,0
2013-07-17,FOODS,2728,0
2013-07-17,HOBBIES,364,0
2013-07-17,HOUSEHOLD,672,0
2013-07-18,FOODS,2828,0
2013-07-18,HOBBIES,329,0
2013-07-18,HOUSEHOLD,735,0
2013-07-19,FOODS,3203,0
2013-07-19,HOBBIES,531,0
2013-07-19,HOUSEHOLD,940,0
2013-07-20,FOODS,3799,0
2013-07-20,HOBBIES,636,0
2013-07-20,HOUSEHOLD,1103,0
2013-07-21,FOODS,3908,0
2013-07-21,HOBBIES,754,0
2013-07-21,HOUSEHOLD,1251,0
2013-07-22,FOODS,2777,0
2013-07-22,HOBBIES,349,0
2013-07-22,HOUSEHOLD,812,0
2013-07-23,FOODS,2714,0
2013-07-23,HOBBIES,444,0
2013-07-23,HOUSEHOLD,727,0
2013-07-24,FOODS,2661,0
2013-07-24,HOBBIES,335,0
2013-07-24,HOUSEHOLD,697,0
2013-07-25,FOODS,2598,0
2013-07-25,HOBBIES,405,0
2013-07-25,HOUSEHOLD,745,0
2013-07-26,FOODS,2925,0
2013-07-26,HOBBIES,458,0
2013-07-26,HOUSEHOLD,865,0
2013-07-27,FOODS,3239,0
2013-07-27,HOBBIES,488,0
2013-07-27,HOUSEHOLD,981,0
2013-07-28,FOODS,3786,0
2013-07-28,HOBBIES,453,0
2013-07-28,HOUSEHOLD,1052,0
2013-07-29,FOODS,2743,0
2013-07-29,HOBBIES,531,0
2013-07-29,HOUSEHOLD,734,0
2013-07-30,FOODS,2660,0
2013-07-30,HOBBIES,361,0
2013-07-30,HOUSEHOLD,681,0
2013-07-31,FOODS,2504,0
2013-07-31,HOBBIES,433,0
2013-07-31,HOUSEHOLD,674,0
2013-08-01,FOODS,3135,1
2013-08-01,HOBBIES,501,1
2013-08-01,HOUSEHOLD,746,1
2013-08-02,FOODS,3769,1
2013-08-02,HOBBIES,662,1
2013-08-02,HOUSEHOLD,883,1
2013-08-03,FOODS,4222,1
2013-08-03,HOBBIES,554,1
2013-08-03,HOUSEHOLD,1112,1
2013-08-04,FOODS,3836,1
2013-08-04,HOBBIES,545,1
2013-08-04,HOUSEHOLD,1160,1
2013-08-05,FOODS,3378,1
2013-08-05,HOBBIES,493,1
2013-08-05,HOUSEHOLD,855,1
2013-08-06,FOODS,2980,1
2013-08-06,HOBBIES,466,1
2013-08-06,HOUSEHOLD,707,1
2013-08-07,FOODS,3263,1
2013-08-07,HOBBIES,470,1
2013-08-07,HOUSEHOLD,627,1
2013-08-08,FOODS,3124,1
2013-08-08,HOBBIES,404,1
2013-08-08,HOUSEHOLD,721,1
2013-08-09,FOODS,3514,1
2013-08-09,HOBBIES,455,1
2013-08-09,HOUSEHOLD,820,1
2013-08-10,FOODS,4744,1
2013-08-10,HOBBIES,493,1
2013-08-10,HOUSEHOLD,1071,1
2013-08-11,FOODS,4688,0
2013-08-11,HOBBIES,541,0
2013-08-11,HOUSEHOLD,1047,0
2013-08-12,FOODS,3392,0
2013-08-12,HOBBIES,462,0
2013-08-12,HOUSEHOLD,707,0
2013-08-13,FOODS,2785,0
2013-08-13,HOBBIES,355,0
2013-08-13,HOUSEHOLD,635,0
2013-08-14,FOODS,2721,0
2013-08-14,HOBBIES,427,0
2013-08-14,HOUSEHOLD,614,0
2013-08-15,FOODS,3115,0
2013-08-15,HOBBIES,360,0
2013-08-15,HOUSEHOLD,643,0
2013-08-16,FOODS,3552,0
2013-08-16,HOBBIES,491,0
2013-08-16,HOUSEHOLD,778,0
2013-08-17,FOODS,4105,0
2013-08-17,HOBBIES,508,0
2013-08-17,HOUSEHOLD,990,0
2013-08-18,FOODS,4212,0
2013-08-18,HOBBIES,507,0
2013-08-18,HOUSEHOLD,972,0
2013-08-19,FOODS,3063,0
2013-08-19,HOBBIES,438,0
2013-08-19,HOUSEHOLD,714,0
2013-08-20,FOODS,2554,0
2013-08-20,HOBBIES,290,0
2013-08-20,HOUSEHOLD,695,0
2013-08-21,FOODS,3010,0
2013-08-21,HOBBIES,492,0
2013-08-21,HOUSEHOLD,757,0
2013-08-22,FOODS,2652,0
2013-08-22,HOBBIES,464,0
2013-08-22,HOUSEHOLD,724,0
2013-08-23,FOODS,3058,0
2013-08-23,HOBBIES,465,0
2013-08-23,HOUSEHOLD,793,0
2013-08-24,FOODS,4016,0
2013-08-24,HOBBIES,454,0
2013-08-24,HOUSEHOLD,1126,0
2013-08-25,FOODS,5016,0
2013-08-25,HOBBIES,651,0
2013-08-25,HOUSEHOLD,1281,0
2013-08-26,FOODS,2784,0
2013-08-26,HOBBIES,365,0
2013-08-26,HOUSEHOLD,734,0
2013-08-27,FOODS,2497,0
2013-08-27,HOBBIES,428,0
2013-08-27,HOUSEHOLD,605,0
2013-08-28,FOODS,2437,0
2013-08-28,HOBBIES,383,0
2013-08-28,HOUSEHOLD,670,0
2013-08-29,FOODS,2547,0
2013-08-29,HOBBIES,396,0
2013-08-29,HOUSEHOLD,657,0
2013-08-30,FOODS,3701,0
2013-08-30,HOBBIES,547,0
2013-08-30,HOUSEHOLD,950,0
2013-08-31,FOODS,4767,0
2013-08-31,HOBBIES,682,0
2013-08-31,HOUSEHOLD,1095,0
2013-09-01,FOODS,4585,1
2013-09-01,HOBBIES,359,1
2013-09-01,HOUSEHOLD,1109,1
2013-09-02,FOODS,4427,1
2013-09-02,HOBBIES,294,1
2013-09-02,HOUSEHOLD,1117,1
2013-09-03,FOODS,3216,1
2013-09-03,HOBBIES,271,1
2013-09-03,HOUSEHOLD,837,1
2013-09-04,FOODS,2923,1
2013-09-04,HOBBIES,225,1
2013-09-04,HOUSEHOLD,657,1
2013-09-05,FOODS,2958,1
2013-09-05,HOBBIES,224,1
2013-09-05,HOUSEHOLD,644,1
2013-09-06,FOODS,3559,1
2013-09-06,HOBBIES,284,1
2013-09-06,HOUSEHOLD,775,1
2013-09-07,FOODS,4486,1
2013-09-07,HOBBIES,372,1
2013-09-07,HOUSEHOLD,898,1
2013-09-08,FOODS,5015,1
2013-09-08,HOBBIES,513,1
2013-09-08,HOUSEHOLD,1175,1
2013-09-09,FOODS,3458,1
2013-09-09,HOBBIES,447,1
2013-09-09,HOUSEHOLD,748,1
2013-09-10,FOODS,3013,1
2013-09-10,HOBBIES,487,1
2013-09-10,HOUSEHOLD,669,1
2013-09-11,FOODS,2710,0
2013-09-11,HOBBIES,350,0
2013-09-11,HOUSEHOLD,635,0
2013-09-12,FOODS,2656,0
2013-09-12,HOBBIES,465,0
2013-09-12,HOUSEHOLD,649,0
2013-09-13,FOODS,3295,0
2013-09-13,HOBBIES,525,0
2013-09-13,HOUSEHOLD,748,0
2013-09-14,FOODS,4044,0
2013-09-14,HOBBIES,567,0
2013-09-14,HOUSEHOLD,1016,0
2013-09-15,FOODS,4040,0
2013-09-15,HOBBIES,588,0
2013-09-15,HOUSEHOLD,1184,0
2013-09-16,FOODS,2974,0
2013-09-16,HOBBIES,438,0
2013-09-16,HOUSEHOLD,752,0
2013-09-17,FOODS,2776,0
2013-09-17,HOBBIES,470,0
2013-09-17,HOUSEHOLD,619,0
2013-09-18,FOODS,2565,0
2013-09-18,HOBBIES,349,0
2013-09-18,HOUSEHOLD,633,0
2013-09-19,FOODS,2555,0
2013-09-19,HOBBIES,439,0
2013-09-19,HOUSEHOLD,627,0
2013-09-20,FOODS,3253,0
2013-09-20,HOBBIES,473,0
2013-09-20,HOUSEHOLD,905,0
2013-09-21,FOODS,4172,0
2013-09-21,HOBBIES,563,0
2013-09-21,HOUSEHOLD,1140,0
2013-09-22,FOODS,4532,0
2013-09-22,HOBBIES,514,0
2013-09-22,HOUSEHOLD,1168,0
2013-09-23,FOODS,2861,0
2013-09-23,HOBBIES,458,0
2013-09-23,HOUSEHOLD,630,0
2013-09-24,FOODS,2662,0
2013-09-24,HOBBIES,420,0
2013-09-24,HOUSEHOLD,683,0
2013-09-25,FOODS,2178,0
2013-09-25,HOBBIES,444,0
2013-09-25,HOUSEHOLD,613,0
2013-09-26,FOODS,2449,0
2013-09-26,HOBBIES,444,0
2013-09-26,HOUSEHOLD,580,0
2013-09-27,FOODS,2865,0
2013-09-27,HOBBIES,566,0
2013-09-27,HOUSEHOLD,668,0
2013-09-28,FOODS,4007,0
2013-09-28,HOBBIES,544,0
2013-09-28,HOUSEHOLD,1114,0
2013-09-29,FOODS,4518,0
2013-09-29,HOBBIES,553,0
2013-09-29,HOUSEHOLD,1123,0
2013-09-30,FOODS,2952,0
2013-09-30,HOBBIES,539,0
2013-09-30,HOUSEHOLD,726,0
2013-10-01,FOODS,3020,1
2013-10-01,HOBBIES,627,1
2013-10-01,HOUSEHOLD,807,1
2013-10-02,FOODS,2370,1
2013-10-02,HOBBIES,424,1
2013-10-02,HOUSEHOLD,722,1
2013-10-03,FOODS,2693,1
2013-10-03,HOBBIES,654,1
2013-10-03,HOUSEHOLD,715,1
2013-10-04,FOODS,3288,1
2013-10-04,HOBBIES,611,1
2013-10-04,HOUSEHOLD,836,1
2013-10-05,FOODS,4061,1
2013-10-05,HOBBIES,631,1
2013-10-05,HOUSEHOLD,1045,1
2013-10-06,FOODS,4256,1
2013-10-06,HOBBIES,437,1
2013-10-06,HOUSEHOLD,1184,1
2013-10-07,FOODS,3317,1
2013-10-07,HOBBIES,416,1
2013-10-07,HOUSEHOLD,849,1
2013-10-08,FOODS,3072,1
2013-10-08,HOBBIES,400,1
2013-10-08,HOUSEHOLD,638,1
2013-10-09,FOODS,2859,1
2013-10-09,HOBBIES,528,1
2013-10-09,HOUSEHOLD,607,1
2013-10-10,FOODS,3002,1
2013-10-10,HOBBIES,526,1
2013-10-10,HOUSEHOLD,614,1
2013-10-11,FOODS,3184,0
2013-10-11,HOBBIES,491,0
2013-10-11,HOUSEHOLD,721,0
2013-10-12,FOODS,3665,0
2013-10-12,HOBBIES,609,0
2013-10-12,HOUSEHOLD,1056,0
2013-10-13,FOODS,4053,0
2013-10-13,HOBBIES,585,0
2013-10-13,HOUSEHOLD,1129,0
2013-10-14,FOODS,2899,0
2013-10-14,HOBBIES,535,0
2013-10-14,HOUSEHOLD,739,0
2013-10-15,FOODS,2311,0
2013-10-15,HOBBIES,376,0
2013-10-15,HOUSEHOLD,589,0
2013-10-16,FOODS,2357,0
2013-10-16,HOBBIES,421,0
2013-10-16,HOUSEHOLD,605,0
2013-10-17,FOODS,2425,0
2013-10-17,HOBBIES,378,0
2013-10-17,HOUSEHOLD,603,0
2013-10-18,FOODS,2899,0
2013-10-18,HOBBIES,585,0
2013-10-18,HOUSEHOLD,797,0
2013-10-19,FOODS,3676,0
2013-10-19,HOBBIES,514,0
2013-10-19,HOUSEHOLD,957,0
2013-10-20,FOODS,4015,0
2013-10-20,HOBBIES,744,0
2013-10-20,HOUSEHOLD,1155,0
2013-10-21,FOODS,2620,0
2013-10-21,HOBBIES,315,0
2013-10-21,HOUSEHOLD,807,0
