date,dept_id,cat_id,sales,snap_CA
2015-08-26,FOODS_3,FOODS,1549,0
2015-08-26,HOBBIES_1,HOBBIES,552,0
2015-08-26,HOBBIES_2,HOBBIES,25,0
2015-08-26,HOUSEHOLD_1,HOUSEHOLD,664,0
2015-08-26,HOUSEHOLD_2,HOUSEHOLD,165,0
2015-08-27,FOODS_1,FOODS,256,0
2015-08-27,FOODS_2,FOODS,345,0
2015-08-27,FOODS_3,FOODS,1615,0
2015-08-27,HOBBIES_1,HOBBIES,558,0
2015-08-27,HOBBIES_2,HOBBIES,39,0
2015-08-27,HOUSEHOLD_1,HOUSEHOLD,569,0
2015-08-27,HOUSEHOLD_2,HOUSEHOLD,162,0
2015-08-28,FOODS_1,FOODS,319,0
2015-08-28,FOODS_2,FOODS,441,0
2015-08-28,FOODS_3,FOODS,1900,0
2015-08-28,HOBBIES_1,HOBBIES,429,0
2015-08-28,HOBBIES_2,HOBBIES,38,0
2015-08-28,HOUSEHOLD_1,HOUSEHOLD,650,0
2015-08-28,HOUSEHOLD_2,HOUSEHOLD,224,0
2015-08-29,FOODS_1,FOODS,433,0
2015-08-29,FOODS_2,FOODS,536,0
2015-08-29,FOODS_3,FOODS,2515,0
2015-08-29,HOBBIES_1,HOBBIES,578,0
2015-08-29,HOBBIES_2,HOBBIES,28,0
2015-08-29,HOUSEHOLD_1,HOUSEHOLD,1022,0
2015-08-29,HOUSEHOLD_2,HOUSEHOLD,256,0
2015-08-30,FOODS_1,FOODS,329,0
2015-08-30,FOODS_2,FOODS,650,0
2015-08-30,FOODS_3,FOODS,2783,0
2015-08-30,HOBBIES_1,HOBBIES,519,0
2015-08-30,HOBBIES_2,HOBBIES,36,0
2015-08-30,HOUSEHOLD_1,HOUSEHOLD,1237,0
2015-08-30,HOUSEHOLD_2,HOUSEHOLD,315,0
2015-08-31,FOODS_1,FOODS,271,0
2015-08-31,FOODS_2,FOODS,463,0
2015-08-31,FOODS_3,FOODS,1876,0
2015-08-31,HOBBIES_1,HOBBIES,520,0
2015-08-31,HOBBIES_2,HOBBIES,46,0
2015-08-31,HOUSEHOLD_1,HOUSEHOLD,787,0
2015-08-31,HOUSEHOLD_2,HOUSEHOLD,201,0
2015-09-01,FOODS_1,FOODS,277,1
2015-09-01,FOODS_2,FOODS,495,1
2015-09-01,FOODS_3,FOODS,1775,1
2015-09-01,HOBBIES_1,HOBBIES,398,1
2015-09-01,HOBBIES_2,HOBBIES,15,1
2015-09-01,HOUSEHOLD_1,HOUSEHOLD,835,1
2015-09-01,HOUSEHOLD_2,HOUSEHOLD,188,1
2015-09-02,FOODS_1,FOODS,320,1
2015-09-02,FOODS_2,FOODS,461,1
2015-09-02,FOODS_3,FOODS,1621,1
2015-09-02,HOBBIES_1,HOBBIES,469,1
2015-09-02,HOBBIES_2,HOBBIES,16,1
2015-09-02,HOUSEHOLD_1,HOUSEHOLD,730,1
2015-09-02,HOUSEHOLD_2,HOUSEHOLD,168,1
2015-09-03,FOODS_1,FOODS,318,1
2015-09-03,FOODS_2,FOODS,531,1
2015-09-03,FOODS_3,FOODS,1882,1
2015-09-03,HOBBIES_1,HOBBIES,651,1
2015-09-03,HOBBIES_2,HOBBIES,30,1
2015-09-03,HOUSEHOLD_1,HOUSEHOLD,729,1
2015-09-03,HOUSEHOLD_2,HOUSEHOLD,186,1
2015-09-04,FOODS_1,FOODS,395,1
2015-09-04,FOODS_2,FOODS,611,1
2015-09-04,FOODS_3,FOODS,2207,1
2015-09-04,HOBBIES_1,HOBBIES,442,1
2015-09-04,HOBBIES_2,HOBBIES,38,1
2015-09-04,HOUSEHOLD_1,HOUSEHOLD,840,1
2015-09-04,HOUSEHOLD_2,HOUSEHOLD,195,1
2015-09-05,FOODS_1,FOODS,411,1
2015-09-05,FOODS_2,FOODS,673,1
2015-09-05,FOODS_3,FOODS,2791,1
2015-09-05,HOBBIES_1,HOBBIES,582,1
2015-09-05,HOBBIES_2,HOBBIES,46,1
2015-09-05,HOUSEHOLD_1,HOUSEHOLD,1011,1
2015-09-05,HOUSEHOLD_2,HOUSEHOLD,243,1
2015-09-06,FOODS_1,FOODS,345,1
2015-09-06,FOODS_2,FOODS,535,1
2015-09-06,FOODS_3,FOODS,2674,1
2015-09-06,HOBBIES_1,HOBBIES,595,1
2015-09-06,HOBBIES_2,HOBBIES,65,1
2015-09-06,HOUSEHOLD_1,HOUSEHOLD,996,1
2015-09-06,HOUSEHOLD_2,HOUSEHOLD,266,1
2015-09-07,FOODS_1,FOODS,365,1
2015-09-07,FOODS_2,FOODS,629,1
2015-09-07,FOODS_3,FOODS,2715,1
2015-09-07,HOBBIES_1,HOBBIES,614,1
2015-09-07,HOBBIES_2,HOBBIES,35,1
2015-09-07,HOUSEHOLD_1,HOUSEHOLD,1034,1
2015-09-07,HOUSEHOLD_2,HOUSEHOLD,244,1
2015-09-08,FOODS_1,FOODS,251,1
2015-09-08,FOODS_2,FOODS,548,1
2015-09-08,FOODS_3,FOODS,1877,1
2015-09-08,HOBBIES_1,HOBBIES,494,1
2015-09-08,HOBBIES_2,HOBBIES,38,1
2015-09-08,HOUSEHOLD_1,HOUSEHOLD,736,1
2015-09-08,HOUSEHOLD_2,HOUSEHOLD,162,1
2015-09-09,FOODS_1,FOODS,236,1
2015-09-09,FOODS_2,FOODS,486,1
2015-09-09,FOODS_3,FOODS,1916,1
2015-09-09,HOBBIES_1,HOBBIES,476,1
2015-09-09,HOBBIES_2,HOBBIES,17,1
2015-09-09,HOUSEHOLD_1,HOUSEHOLD,510,1
2015-09-09,HOUSEHOLD_2,HOUSEHOLD,172,1
2015-09-10,FOODS_1,FOODS,248,1
2015-09-10,FOODS_2,FOODS,510,1
2015-09-10,FOODS_3,FOODS,1799,1
2015-09-10,HOBBIES_1,HOBBIES,440,1
2015-09-10,HOBBIES_2,HOBBIES,19,1
2015-09-10,HOUSEHOLD_1,HOUSEHOLD,637,1
2015-09-10,HOUSEHOLD_2,HOUSEHOLD,192,1
2015-09-11,FOODS_1,FOODS,274,0
2015-09-11,FOODS_2,FOODS,516,0
2015-09-11,FOODS_3,FOODS,2073,0
2015-09-11,HOBBIES_1,HOBBIES,492,0
2015-09-11,HOBBIES_2,HOBBIES,34,0
2015-09-11,HOUSEHOLD_1,HOUSEHOLD,768,0
2015-09-11,HOUSEHOLD_2,HOUSEHOLD,223,0
2015-09-12,FOODS_1,FOODS,338,0
2015-09-12,FOODS_2,FOODS,692,0
2015-09-12,FOODS_3,FOODS,2602,0
2015-09-12,HOBBIES_1,HOBBIES,534,0
2015-09-12,HOBBIES_2,HOBBIES,47,0
2015-09-12,HOUSEHOLD_1,HOUSEHOLD,974,0
2015-09-12,HOUSEHOLD_2,HOUSEHOLD,280,0
2015-09-13,FOODS_1,FOODS,345,0
2015-09-13,FOODS_2,FOODS,752,0
2015-09-13,FOODS_3,FOODS,2904,0
2015-09-13,HOBBIES_1,HOBBIES,582,0
2015-09-13,HOBBIES_2,HOBBIES,35,0
2015-09-13,HOUSEHOLD_1,HOUSEHOLD,1162,0
2015-09-13,HOUSEHOLD_2,HOUSEHOLD,272,0
2015-09-14,FOODS_1,FOODS,327,0
2015-09-14,FOODS_2,FOODS,523,0
2015-09-14,FOODS_3,FOODS,1864,0
2015-09-14,HOBBIES_1,HOBBIES,438,0
2015-09-14,HOBBIES_2,HOBBIES,37,0
2015-09-14,HOUSEHOLD_1,HOUSEHOLD,765,0
2015-09-14,HOUSEHOLD_2,HOUSEHOLD,179,0
2015-09-15,FOODS_1,FOODS,326,0
2015-09-15,FOODS_2,FOODS,483,0
2015-09-15,FOODS_3,FOODS,1732,0
2015-09-15,HOBBIES_1,HOBBIES,439,0
2015-09-15,HOBBIES_2,HOBBIES,35,0
2015-09-15,HOUSEHOLD_1,HOUSEHOLD,738,0
2015-09-15,HOUSEHOLD_2,HOUSEHOLD,175,0
2015-09-16,FOODS_1,FOODS,189,0
2015-09-16,FOODS_2,FOODS,383,0
2015-09-16,FOODS_3,FOODS,1625,0
2015-09-16,HOBBIES_1,HOBBIES,376,0
2015-09-16,HOBBIES_2,HOBBIES,31,0
2015-09-16,HOUSEHOLD_1,HOUSEHOLD,651,0
2015-09-16,HOUSEHOLD_2,HOUSEHOLD,150,0
2015-09-17,FOODS_1,FOODS,272,0
2015-09-17,FOODS_2,FOODS,433,0
2015-09-17,FOODS_3,FOODS,1665,0
2015-09-17,HOBBIES_1,HOBBIES,574,0
2015-09-17,HOBBIES_2,HOBBIES,55,0
2015-09-17,HOUSEHOLD_1,HOUSEHOLD,592,0
2015-09-17,HOUSEHOLD_2,HOUSEHOLD,182,0
2015-09-18,FOODS_1,FOODS,337,0
2015-09-18,FOODS_2,FOODS,535,0
2015-09-18,FOODS_3,FOODS,2061,0
2015-09-18,HOBBIES_1,HOBBIES,682,0
2015-09-18,HOBBIES_2,HOBBIES,39,0
2015-09-18,HOUSEHOLD_1,HOUSEHOLD,798,0
2015-09-18,HOUSEHOLD_2,HOUSEHOLD,223,0
2015-09-19,FOODS_1,FOODS,306,0
2015-09-19,FOODS_2,FOODS,642,0
2015-09-19,FOODS_3,FOODS,2758,0
2015-09-19,HOBBIES_1,HOBBIES,584,0
2015-09-19,HOBBIES_2,HOBBIES,42,0
2015-09-19,HOUSEHOLD_1,HOUSEHOLD,1013,0
2015-09-19,HOUSEHOLD_2,HOUSEHOLD,282,0
2015-09-20,FOODS_1,FOODS,318,0
2015-09-20,FOODS_2,FOODS,706,0
2015-09-20,FOODS_3,FOODS,3076,0
2015-09-20,HOBBIES_1,HOBBIES,540,0
2015-09-20,HOBBIES_2,HOBBIES,58,0
2015-09-20,HOUSEHOLD_1,HOUSEHOLD,1160,0
2015-09-20,HOUSEHOLD_2,HOUSEHOLD,265,0
2015-09-21,FOODS_1,FOODS,248,0
2015-09-21,FOODS_2,FOODS,435,0
2015-09-21,FOODS_3,FOODS,2170,0
2015-09-21,HOBBIES_1,HOBBIES,428,0
2015-09-21,HOBBIES_2,HOBBIES,25,0
2015-09-21,HOUSEHOLD_1,HOUSEHOLD,897,0
2015-09-21,HOUSEHOLD_2,HOUSEHOLD,222,0
2015-09-22,FOODS_1,FOODS,268,0
2015-09-22,FOODS_2,FOODS,454,0
2015-09-22,FOODS_3,FOODS,1818,0
2015-09-22,HOBBIES_1,HOBBIES,437,0
2015-09-22,HOBBIES_2,HOBBIES,40,0
2015-09-22,HOUSEHOLD_1,HOUSEHOLD,720,0
2015-09-22,HOUSEHOLD_2,HOUSEHOLD,175,0
2015-09-23,FOODS_1,FOODS,266,0
2015-09-23,FOODS_2,FOODS,381,0
2015-09-23,FOODS_3,FOODS,1696,0
2015-09-23,HOBBIES_1,HOBBIES,472,0
2015-09-23,HOBBIES_2,HOBBIES,23,0
2015-09-23,HOUSEHOLD_1,HOUSEHOLD,649,0
2015-09-23,HOUSEHOLD_2,HOUSEHOLD,169,0
2015-09-24,FOODS_1,FOODS,321,0
2015-09-24,FOODS_2,FOODS,365,0
2015-09-24,FOODS_3,FOODS,1584,0
2015-09-24,HOBBIES_1,HOBBIES,359,0
2015-09-24,HOBBIES_2,HOBBIES,27,0
2015-09-24,HOUSEHOLD_1,HOUSEHOLD,626,0
2015-09-24,HOUSEHOLD_2,HOUSEHOLD,148,0
2015-09-25,FOODS_1,FOODS,313,0
2015-09-25,FOODS_2,FOODS,435,0
2015-09-25,FOODS_3,FOODS,2094,0
2015-09-25,HOBBIES_1,HOBBIES,572,0
2015-09-25,HOBBIES_2,HOBBIES,42,0
2015-09-25,HOUSEHOLD_1,HOUSEHOLD,827,0
2015-09-25,HOUSEHOLD_2,HOUSEHOLD,232,0
2015-09-26,FOODS_1,FOODS,387,0
2015-09-26,FOODS_2,FOODS,609,0
2015-09-26,FOODS_3,FOODS,2632,0
2015-09-26,HOBBIES_1,HOBBIES,554,0
2015-09-26,HOBBIES_2,HOBBIES,40,0
2015-09-26,HOUSEHOLD_1,HOUSEHOLD,965,0
2015-09-26,HOUSEHOLD_2,HOUSEHOLD,234,0
2015-09-27,FOODS_1,FOODS,299,0
2015-09-27,FOODS_2,FOODS,710,0
2015-09-27,FOODS_3,FOODS,2876,0
2015-09-27,HOBBIES_1,HOBBIES,553,0
2015-09-27,HOBBIES_2,HOBBIES,38,0
2015-09-27,HOUSEHOLD_1,HOUSEHOLD,1091,0
2015-09-27,HOUSEHOLD_2,HOUSEHOLD,271,0
2015-09-28,FOODS_1,FOODS,281,0
2015-09-28,FOODS_2,FOODS,491,0
2015-09-28,FOODS_3,FOODS,1851,0
2015-09-28,HOBBIES_1,HOBBIES,466,0
2015-09-28,HOBBIES_2,HOBBIES,17,0
2015-09-28,HOUSEHOLD_1,HOUSEHOLD,783,0
2015-09-28,HOUSEHOLD_2,HOUSEHOLD,164,0
2015-09-29,FOODS_1,FOODS,252,0
2015-09-29,FOODS_2,FOODS,470,0
2015-09-29,FOODS_3,FOODS,1364,0
2015-09-29,HOBBIES_1,HOBBIES,362,0
2015-09-29,HOBBIES_2,HOBBIES,33,0
2015-09-29,HOUSEHOLD_1,HOUSEHOLD,665,0
2015-09-29,HOUSEHOLD_2,HOUSEHOLD,147,0
2015-09-30,FOODS_1,FOODS,241,0
2015-09-30,FOODS_2,FOODS,428,0
2015-09-30,FOODS_3,FOODS,1524,0
2015-09-30,HOBBIES_1,HOBBIES,399,0
2015-09-30,HOBBIES_2,HOBBIES,31,0
2015-09-30,HOUSEHOLD_1,HOUSEHOLD,587,0
2015-09-30,HOUSEHOLD_2,HOUSEHOLD,167,0
2015-10-01,FOODS_1,FOODS,284,1
2015-10-01,FOODS_2,FOODS,480,1
2015-10-01,FOODS_3,FOODS,1733,1
2015-10-01,HOBBIES_1,HOBBIES,540,1
2015-10-01,HOBBIES_2,HOBBIES,25,1
2015-10-01,HOUSEHOLD_1,HOUSEHOLD,679,1
2015-10-01,HOUSEHOLD_2,HOUSEHOLD,200,1
2015-10-02,FOODS_1,FOODS,352,1
2015-10-02,FOODS_2,FOODS,643,1
2015-10-02,FOODS_3,FOODS,2355,1
2015-10-02,HOBBIES_1,HOBBIES,660,1
2015-10-02,HOBBIES_2,HOBBIES,32,1
2015-10-02,HOUSEHOLD_1,HOUSEHOLD,884,1
2015-10-02,HOUSEHOLD_2,HOUSEHOLD,219,1
2015-10-03,FOODS_1,FOODS,424,1
2015-10-03,FOODS_2,FOODS,785,1
2015-10-03,FOODS_3,FOODS,2995,1
2015-10-03,HOBBIES_1,HOBBIES,676,1
2015-10-03,HOBBIES_2,HOBBIES,49,1
2015-10-03,HOUSEHOLD_1,HOUSEHOLD,1222,1
2015-10-03,HOUSEHOLD_2,HOUSEHOLD,282,1
2015-10-04,FOODS_1,FOODS,380,1
2015-10-04,FOODS_2,FOODS,892,1
2015-10-04,FOODS_3,FOODS,3337,1
2015-10-04,HOBBIES_1,HOBBIES,617,1
2015-10-04,HOBBIES_2,HOBBIES,76,1
2015-10-04,HOUSEHOLD_1,HOUSEHOLD,1099,1
2015-10-04,HOUSEHOLD_2,HOUSEHOLD,267,1
2015-10-05,FOODS_1,FOODS,309,1
2015-10-05,FOODS_2,FOODS,750,1
2015-10-05,FOODS_3,FOODS,2280,1
2015-10-05,HOBBIES_1,HOBBIES,402,1
2015-10-05,HOBBIES_2,HOBBIES,35,1
2015-10-05,HOUSEHOLD_1,HOUSEHOLD,858,1
2015-10-05,HOUSEHOLD_2,HOUSEHOLD,213,1
2015-10-06,FOODS_1,FOODS,257,1
2015-10-06,FOODS_2,FOODS,649,1
2015-10-06,FOODS_3,FOODS,1908,1
2015-10-06,HOBBIES_1,HOBBIES,453,1
2015-10-06,HOBBIES_2,HOBBIES,28,1
2015-10-06,HOUSEHOLD_1,HOUSEHOLD,694,1
2015-10-06,HOUSEHOLD_2,HOUSEHOLD,149,1
2015-10-07,FOODS_1,FOODS,257,1
2015-10-07,FOODS_2,FOODS,515,1
2015-10-07,FOODS_3,FOODS,1791,1
2015-10-07,HOBBIES_1,HOBBIES,479,1
2015-10-07,HOBBIES_2,HOBBIES,49,1
2015-10-07,HOUSEHOLD_1,HOUSEHOLD,698,1
2015-10-07,HOUSEHOLD_2,HOUSEHOLD,167,1
2015-10-08,FOODS_1,FOODS,300,1
2015-10-08,FOODS_2,FOODS,431,1
2015-10-08,FOODS_3,FOODS,1909,1
2015-10-08,HOBBIES_1,HOBBIES,464,1
2015-10-08,HOBBIES_2,HOBBIES,37,1
2015-10-08,HOUSEHOLD_1,HOUSEHOLD,618,1
2015-10-08,HOUSEHOLD_2,HOUSEHOLD,233,1
2015-10-09,FOODS_1,FOODS,340,1
2015-10-09,FOODS_2,FOODS,527,1
2015-10-09,FOODS_3,FOODS,2390,1
2015-10-09,HOBBIES_1,HOBBIES,517,1
2015-10-09,HOBBIES_2,HOBBIES,40,1
2015-10-09,HOUSEHOLD_1,HOUSEHOLD,742,1
2015-10-09,HOUSEHOLD_2,HOUSEHOLD,192,1
2015-10-10,FOODS_1,FOODS,352,1
2015-10-10,FOODS_2,FOODS,667,1
2015-10-10,FOODS_3,FOODS,3043,1
2015-10-10,HOBBIES_1,HOBBIES,450,1
2015-10-10,HOBBIES_2,HOBBIES,71,1
2015-10-10,HOUSEHOLD_1,HOUSEHOLD,1070,1
2015-10-10,HOUSEHOLD_2,HOUSEHOLD,270,1
2015-10-11,FOODS_1,FOODS,293,0
2015-10-11,FOODS_2,FOODS,759,0
2015-10-11,FOODS_3,FOODS,3038,0
2015-10-11,HOBBIES_1,HOBBIES,469,0
2015-10-11,HOBBIES_2,HOBBIES,55,0
2015-10-11,HOUSEHOLD_1,HOUSEHOLD,1174,0
2015-10-11,HOUSEHOLD_2,HOUSEHOLD,237,0
2015-10-12,FOODS_1,FOODS,232,0
2015-10-12,FOODS_2,FOODS,662,0
2015-10-12,FOODS_3,FOODS,2289,0
2015-10-12,HOBBIES_1,HOBBIES,526,0
2015-10-12,HOBBIES_2,HOBBIES,38,0
2015-10-12,HOUSEHOLD_1,HOUSEHOLD,882,0
2015-10-12,HOUSEHOLD_2,HOUSEHOLD,251,0
2015-10-13,FOODS_1,FOODS,237,0
2015-10-13,FOODS_2,FOODS,460,0
2015-10-13,FOODS_3,FOODS,1906,0
2015-10-13,HOBBIES_1,HOBBIES,449,0
2015-10-13,HOBBIES_2,HOBBIES,33,0
2015-10-13,HOUSEHOLD_1,HOUSEHOLD,713,0
2015-10-13,HOUSEHOLD_2,HOUSEHOLD,179,0
2015-10-14,FOODS_1,FOODS,229,0
2015-10-14,FOODS_2,FOODS,374,0
2015-10-14,FOODS_3,FOODS,1727,0
2015-10-14,HOBBIES_1,HOBBIES,421,0
2015-10-14,HOBBIES_2,HOBBIES,53,0
2015-10-14,HOUSEHOLD_1,HOUSEHOLD,683,0
2015-10-14,HOUSEHOLD_2,HOUSEHOLD,178,0
2015-10-15,FOODS_1,FOODS,225,0
2015-10-15,FOODS_2,FOODS,411,0
2015-10-15,FOODS_3,FOODS,1725,0
2015-10-15,HOBBIES_1,HOBBIES,428,0
2015-10-15,HOBBIES_2,HOBBIES,47,0
2015-10-15,HOUSEHOLD_1,HOUSEHOLD,590,0
2015-10-15,HOUSEHOLD_2,HOUSEHOLD,185,0
2015-10-16,FOODS_1,FOODS,284,0
2015-10-16,FOODS_2,FOODS,434,0
2015-10-16,FOODS_3,FOODS,1897,0
2015-10-16,HOBBIES_1,HOBBIES,473,0
2015-10-16,HOBBIES_2,HOBBIES,94,0
2015-10-16,HOUSEHOLD_1,HOUSEHOLD,736,0
2015-10-16,HOUSEHOLD_2,HOUSEHOLD,204,0
2015-10-17,FOODS_1,FOODS,337,0
2015-10-17,FOODS_2,FOODS,694,0
2015-10-17,FOODS_3,FOODS,2611,0
2015-10-17,HOBBIES_1,HOBBIES,633,0
2015-10-17,HOBBIES_2,HOBBIES,48,0
2015-10-17,HOUSEHOLD_1,HOUSEHOLD,976,0
2015-10-17,HOUSEHOLD_2,HOUSEHOLD,283,0
2015-10-18,FOODS_1,FOODS,316,0
2015-10-18,FOODS_2,FOODS,789,0
2015-10-18,FOODS_3,FOODS,2979,0
2015-10-18,HOBBIES_1,HOBBIES,547,0
2015-10-18,HOBBIES_2,HOBBIES,83,0
2015-10-18,HOUSEHOLD_1,HOUSEHOLD,1207,0
2015-10-18,HOUSEHOLD_2,HOUSEHOLD,293,0
2015-10-19,FOODS_1,FOODS,263,0
2015-10-19,FOODS_2,FOODS,483,0
2015-10-19,FOODS_3,FOODS,1829,0
2015-10-19,HOBBIES_1,HOBBIES,488,0
2015-10-19,HOBBIES_2,HOBBIES,65,0
2015-10-19,HOUSEHOLD_1,HOUSEHOLD,768,0
2015-10-19,HOUSEHOLD_2,HOUSEHOLD,198,0
2015-10-20,FOODS_1,FOODS,189,0
2015-10-20,FOODS_2,FOODS,452,0
2015-10-20,FOODS_3,FOODS,1693,0
2015-10-20,HOBBIES_1,HOBBIES,413,0
2015-10-20,HOBBIES_2,HOBBIES,79,0
2015-10-20,HOUSEHOLD_1,HOUSEHOLD,729,0
2015-10-20,HOUSEHOLD_2,HOUSEHOLD,162,0
2015-10-21,FOODS_1,FOODS,215,0
2015-10-21,FOODS_2,FOODS,456,0
2015-10-21,FOODS_3,FOODS,1600,0
2015-10-21,HOBBIES_1,HOBBIES,536,0
2015-10-21,HOBBIES_2,HOBBIES,83,0
2015-10-21,HOUSEHOLD_1,HOUSEHOLD,651,0
2015-10-21,HOUSEHOLD_2,HOUSEHOLD,176,0
2015-10-22,FOODS_1,FOODS,207,0
2015-10-22,FOODS_2,FOODS,370,0
2015-10-22,FOODS_3,FOODS,1443,0
2015-10-22,HOBBIES_1,HOBBIES,330,0
2015-10-22,HOBBIES_2,HOBBIES,112,0
2015-10-22,HOUSEHOLD_1,HOUSEHOLD,587,0
2015-10-22,HOUSEHOLD_2,HOUSEHOLD,162,0
2015-10-23,FOODS_1,FOODS,297,0
2015-10-23,FOODS_2,FOODS,480,0
2015-10-23,FOODS_3,FOODS,1845,0
2015-10-23,HOBBIES_1,HOBBIES,531,0
2015-10-23,HOBBIES_2,HOBBIES,38,0
2015-10-23,HOUSEHOLD_1,HOUSEHOLD,681,0
2015-10-23,HOUSEHOLD_2,HOUSEHOLD,204,0
2015-10-24,FOODS_1,FOODS,362,0
2015-10-24,FOODS_2,FOODS,527,0
2015-10-24,FOODS_3,FOODS,2379,0
2015-10-24,HOBBIES_1,HOBBIES,545,0
2015-10-24,HOBBIES_2,HOBBIES,71,0
2015-10-24,HOUSEHOLD_1,HOUSEHOLD,990,0
2015-10-24,HOUSEHOLD_2,HOUSEHOLD,290,0
2015-10-25,FOODS_1,FOODS,353,0
2015-10-25,FOODS_2,FOODS,639,0
2015-10-25,FOODS_3,FOODS,2960,0
2015-10-25,HOBBIES_1,HOBBIES,633,0
2015-10-25,HOBBIES_2,HOBBIES,91,0
2015-10-25,HOUSEHOLD_1,HOUSEHOLD,1104,0
2015-10-25,HOUSEHOLD_2,HOUSEHOLD,233,0
2015-10-26,FOODS_1,FOODS,223,0
2015-10-26,FOODS_2,FOODS,535,0
2015-10-26,FOODS_3,FOODS,1760,0
2015-10-26,HOBBIES_1,HOBBIES,459,0
2015-10-26,HOBBIES_2,HOBBIES,46,0
2015-10-26,HOUSEHOLD_1,HOUSEHOLD,793,0
2015-10-26,HOUSEHOLD_2,HOUSEHOLD,137,0
2015-10-27,FOODS_1,FOODS,242,0
2015-10-27,FOODS_2,FOODS,475,0
2015-10-27,FOODS_3,FOODS,1667,0
2015-10-27,HOBBIES_1,HOBBIES,450,0
2015-10-27,HOBBIES_2,HOBBIES,52,0
2015-10-27,HOUSEHOLD_1,HOUSEHOLD,641,0
2015-10-27,HOUSEHOLD_2,HOUSEHOLD,131,0
2015-10-28,FOODS_1,FOODS,238,0
2015-10-28,FOODS_2,FOODS,342,0
2015-10-28,FOODS_3,FOODS,1522,0
2015-10-28,HOBBIES_1,HOBBIES,404,0
2015-10-28,HOBBIES_2,HOBBIES,57,0
2015-10-28,HOUSEHOLD_1,HOUSEHOLD,657,0
2015-10-28,HOUSEHOLD_2,HOUSEHOLD,180,0
2015-10-29,FOODS_1,FOODS,289,0
2015-10-29,FOODS_2,FOODS,359,0
2015-10-29,FOODS_3,FOODS,1475,0
2015-10-29,HOBBIES_1,HOBBIES,385,0
2015-10-29,HOBBIES_2,HOBBIES,65,0
2015-10-29,HOUSEHOLD_1,HOUSEHOLD,601,0
2015-10-29,HOUSEHOLD_2,HOUSEHOLD,206,0
2015-10-30,FOODS_1,FOODS,405,0
2015-10-30,FOODS_2,FOODS,489,0
2015-10-30,FOODS_3,FOODS,1999,0
2015-10-30,HOBBIES_1,HOBBIES,524,0
2015-10-30,HOBBIES_2,HOBBIES,81,0
2015-10-30,HOUSEHOLD_1,HOUSEHOLD,782,0
2015-10-30,HOUSEHOLD_2,HOUSEHOLD,243,0
2015-10-31,FOODS_1,FOODS,358,0
2015-10-31,FOODS_2,FOODS,526,0
2015-10-31,FOODS_3,FOODS,2301,0
2015-10-31,HOBBIES_1,HOBBIES,661,0
2015-10-31,HOBBIES_2,HOBBIES,76,0
2015-10-31,HOUSEHOLD_1,HOUSEHOLD,992,0
2015-10-31,HOUSEHOLD_2,HOUSEHOLD,300,0
2015-11-01,FOODS_1,FOODS,180,1
2015-11-01,FOODS_2,FOODS,688,1
2015-11-01,FOODS_3,FOODS,2439,1
2015-11-01,HOBBIES_1,HOBBIES,572,1
2015-11-01,HOBBIES_2,HOBBIES,62,1
2015-11-01,HOUSEHOLD_1,HOUSEHOLD,1081,1
2015-11-01,HOUSEHOLD_2,HOUSEHOLD,238,1
2015-11-02,FOODS_1,FOODS,144,1
2015-11-02,FOODS_2,FOODS,575,1
2015-11-02,FOODS_3,FOODS,1855,1
2015-11-02,HOBBIES_1,HOBBIES,565,1
2015-11-02,HOBBIES_2,HOBBIES,30,1
2015-11-02,HOUSEHOLD_1,HOUSEHOLD,853,1
2015-11-02,HOUSEHOLD_2,HOUSEHOLD,151,1
2015-11-03,FOODS_1,FOODS,162,1
2015-11-03,FOODS_2,FOODS,622,1
2015-11-03,FOODS_3,FOODS,1813,1
2015-11-03,HOBBIES_1,HOBBIES,444,1
2015-11-03,HOBBIES_2,HOBBIES,31,1
2015-11-03,HOUSEHOLD_1,HOUSEHOLD,823,1
2015-11-03,HOUSEHOLD_2,HOUSEHOLD,208,1
2015-11-04,FOODS_1,FOODS,182,1
2015-11-04,FOODS_2,FOODS,525,1
2015-11-04,FOODS_3,FOODS,1565,1
2015-11-04,HOBBIES_1,HOBBIES,514,1
2015-11-04,HOBBIES_2,HOBBIES,59,1
2015-11-04,HOUSEHOLD_1,HOUSEHOLD,619,1
2015-11-04,HOUSEHOLD_2,HOUSEHOLD,158,1
2015-11-05,FOODS_1,FOODS,194,1
2015-11-05,FOODS_2,FOODS,440,1
2015-11-05,FOODS_3,FOODS,1551,1
2015-11-05,HOBBIES_1,HOBBIES,504,1
2015-11-05,HOBBIES_2,HOBBIES,40,1
2015-11-05,HOUSEHOLD_1,HOUSEHOLD,668,1
2015-11-05,HOUSEHOLD_2,HOUSEHOLD,144,1
2015-11-06,FOODS_1,FOODS,207,1
2015-11-06,FOODS_2,FOODS,555,1
2015-11-06,FOODS_3,FOODS,1934,1
2015-11-06,HOBBIES_1,HOBBIES,586,1
2015-11-06,HOBBIES_2,HOBBIES,62,1
2015-11-06,HOUSEHOLD_1,HOUSEHOLD,738,1
2015-11-06,HOUSEHOLD_2,HOUSEHOLD,202,1
2015-11-07,FOODS_1,FOODS,352,1
2015-11-07,FOODS_2,FOODS,670,1
2015-11-07,FOODS_3,FOODS,2402,1
2015-11-07,HOBBIES_1,HOBBIES,597,1
2015-11-07,HOBBIES_2,HOBBIES,68,1
